Object,Time Step,Instance ID,Available,Server,Being Provisioned,Last Migration
Service_2,9,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 9, 'end': 9, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,10,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 10, 'end': 10, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,10,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 10, 'end': 10, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,11,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 11, 'end': 11, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,11,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 11, 'end': 11, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,12,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 12, 'end': 12, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,12,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 12, 'end': 12, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,13,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 13, 'end': 13, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,13,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 13, 'end': 13, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,14,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 14, 'end': 14, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,14,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 14, 'end': 14, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,15,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 15, 'end': 15, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,15,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 15, 'end': 15, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,16,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 16, 'end': 16, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,16,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 16, 'end': 16, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,17,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 17, 'end': 17, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,17,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 17, 'end': 17, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,18,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 18, 'end': 18, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,18,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 18, 'end': 18, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,19,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 19, 'end': 19, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,19,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 19, 'end': 19, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,20,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 20, 'end': 20, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,20,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 20, 'end': 20, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,21,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 21, 'end': 21, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,21,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 21, 'end': 21, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,22,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 22, 'end': 22, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,22,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 22, 'end': 22, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,23,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 23, 'end': 23, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,23,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 23, 'end': 23, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,24,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 24, 'end': 24, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,24,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 24, 'end': 24, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,25,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 25, 'end': 25, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,25,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 25, 'end': 25, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,26,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 26, 'end': 26, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,26,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 26, 'end': 26, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,27,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 27, 'end': 27, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,27,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 27, 'end': 27, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,28,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 28, 'end': 28, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,28,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 28, 'end': 28, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,29,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 29, 'end': 29, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,29,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 29, 'end': 29, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,30,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 30, 'end': 30, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,30,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 30, 'end': 30, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,31,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 31, 'end': 31, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,31,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 31, 'end': 31, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,32,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 32, 'end': 32, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,32,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 32, 'end': 32, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,33,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 33, 'end': 33, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,33,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 33, 'end': 33, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,34,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 34, 'end': 34, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,34,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 34, 'end': 34, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,35,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 35, 'end': 35, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,35,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 35, 'end': 35, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,36,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 36, 'end': 36, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,36,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 36, 'end': 36, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,37,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 37, 'end': 37, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,37,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 37, 'end': 37, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,38,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 38, 'end': 38, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,38,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 38, 'end': 38, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,39,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 39, 'end': 39, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,39,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 39, 'end': 39, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,40,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 40, 'end': 40, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,40,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 40, 'end': 40, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,41,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 41, 'end': 41, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,41,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 41, 'end': 41, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,42,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 42, 'end': 42, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,42,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 42, 'end': 42, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,43,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 43, 'end': 43, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,43,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 43, 'end': 43, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,44,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 44, 'end': 44, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,44,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 44, 'end': 44, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,45,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 45, 'end': 45, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,45,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 45, 'end': 45, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,46,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 46, 'end': 46, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,46,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 46, 'end': 46, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,47,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 47, 'end': 47, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,47,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 47, 'end': 47, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,48,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 48, 'end': 48, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,48,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 48, 'end': 48, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,49,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 49, 'end': 49, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,49,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 49, 'end': 49, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,50,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 50, 'end': 50, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,50,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 50, 'end': 50, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,51,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 51, 'end': 51, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,51,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 51, 'end': 51, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,52,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 52, 'end': 52, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,52,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 52, 'end': 52, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,53,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 53, 'end': 53, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,53,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 53, 'end': 53, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,54,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 54, 'end': 54, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,54,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 54, 'end': 54, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,55,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 55, 'end': 55, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,55,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 55, 'end': 55, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,56,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 56, 'end': 56, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,56,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 56, 'end': 56, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,57,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 57, 'end': 57, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,57,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 57, 'end': 57, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,58,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 58, 'end': 58, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,58,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 58, 'end': 58, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,59,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 59, 'end': 59, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,59,2,True,1.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_1', 'start': 59, 'end': 59, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,60,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 60, 'end': 60, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,60,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_1', 'target': 'EdgeServer_2', 'start': 60, 'end': 60, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
