Object,Time Step,Instance ID,Available,Server,Being Provisioned,Last Migration
Service_6,3,6,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_4', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 3, 'migr_state': 0}"
Service_1,4,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_3', 'start': 4, 'end': 4, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,4,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_2', 'start': 4, 'end': 4, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_3,4,3,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_1', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 4, 'migr_state': 0}"
Service_4,4,4,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 4, 'migr_state': 0}"
Service_5,4,5,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 1, 'pulling': 3, 'migr_state': 0}"
Service_6,4,6,True,4.0,False,"{'status': 'finished', 'origin': 'None', 'target': 'EdgeServer_4', 'start': 1, 'end': 4, 'waiting': 0, 'pulling': 3, 'migr_state': 0}"
Service_1,5,1,True,3.0,True,"{'status': 'pulling_layers', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_6', 'start': 5, 'end': None, 'waiting': 0, 'pulling': 1, 'migr_state': 0}"
Service_2,5,2,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_5', 'start': 5, 'end': 5, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_3,5,3,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_1', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 5, 'migr_state': 0}"
Service_4,5,4,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 5, 'migr_state': 0}"
Service_5,5,5,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 1, 'pulling': 4, 'migr_state': 0}"
Service_6,5,6,True,4.0,True,"{'status': 'pulling_layers', 'origin': 'EdgeServer_4', 'target': 'EdgeServer_6', 'start': 5, 'end': None, 'waiting': 0, 'pulling': 1, 'migr_state': 0}"
Service_1,6,1,True,6.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_6', 'start': 5, 'end': 6, 'waiting': 0, 'pulling': 1, 'migr_state': 0}"
Service_2,6,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_2', 'start': 6, 'end': 6, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_3,6,3,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_1', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 6, 'migr_state': 0}"
Service_4,6,4,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 6, 'migr_state': 0}"
Service_5,6,5,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 1, 'pulling': 5, 'migr_state': 0}"
Service_6,6,6,True,4.0,True,"{'status': 'pulling_layers', 'origin': 'EdgeServer_4', 'target': 'EdgeServer_6', 'start': 5, 'end': None, 'waiting': 0, 'pulling': 2, 'migr_state': 0}"
Service_1,7,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_6', 'target': 'EdgeServer_3', 'start': 7, 'end': 7, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,7,2,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_5', 'start': 7, 'end': 7, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_3,7,3,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_1', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 7, 'migr_state': 0}"
Service_4,7,4,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 7, 'migr_state': 0}"
Service_5,7,5,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 1, 'pulling': 6, 'migr_state': 0}"
Service_6,7,6,True,4.0,True,"{'status': 'pulling_layers', 'origin': 'EdgeServer_4', 'target': 'EdgeServer_6', 'start': 5, 'end': None, 'waiting': 0, 'pulling': 3, 'migr_state': 0}"
Service_1,8,1,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_5', 'start': 8, 'end': 8, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,8,2,True,6.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_6', 'start': 8, 'end': 8, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_3,8,3,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_1', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 8, 'migr_state': 0}"
Service_4,8,4,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 8, 'migr_state': 0}"
Service_5,8,5,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 1, 'pulling': 7, 'migr_state': 0}"
Service_6,8,6,True,6.0,False,"{'status': 'finished', 'origin': 'EdgeServer_4', 'target': 'EdgeServer_6', 'start': 5, 'end': 8, 'waiting': 0, 'pulling': 3, 'migr_state': 0}"
Service_1,9,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_3', 'start': 9, 'end': 9, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,9,2,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_6', 'target': 'EdgeServer_5', 'start': 9, 'end': 9, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_3,9,3,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_1', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 9, 'migr_state': 0}"
Service_4,9,4,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 9, 'migr_state': 0}"
Service_5,9,5,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 1, 'pulling': 8, 'migr_state': 0}"
Service_6,9,6,True,4.0,False,"{'status': 'finished', 'origin': 'EdgeServer_6', 'target': 'EdgeServer_4', 'start': 9, 'end': 9, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,10,1,True,6.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_6', 'start': 10, 'end': 10, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,10,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_2', 'start': 10, 'end': 10, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_3,10,3,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_1', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 10, 'migr_state': 0}"
Service_4,10,4,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 10, 'migr_state': 0}"
Service_5,10,5,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 1, 'pulling': 9, 'migr_state': 0}"
Service_6,10,6,True,6.0,False,"{'status': 'finished', 'origin': 'EdgeServer_4', 'target': 'EdgeServer_6', 'start': 10, 'end': 10, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,11,1,True,3.0,False,"{'status': 'finished', 'origin': 'EdgeServer_6', 'target': 'EdgeServer_3', 'start': 11, 'end': 11, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,11,2,True,5.0,False,"{'status': 'finished', 'origin': 'EdgeServer_2', 'target': 'EdgeServer_5', 'start': 11, 'end': 11, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_3,11,3,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_1', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 11, 'migr_state': 0}"
Service_4,11,4,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 0, 'pulling': 11, 'migr_state': 0}"
Service_5,11,5,True,,True,"{'status': 'pulling_layers', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': None, 'waiting': 1, 'pulling': 10, 'migr_state': 0}"
Service_6,11,6,True,4.0,False,"{'status': 'finished', 'origin': 'EdgeServer_6', 'target': 'EdgeServer_4', 'start': 11, 'end': 11, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_1,12,1,True,6.0,False,"{'status': 'finished', 'origin': 'EdgeServer_3', 'target': 'EdgeServer_6', 'start': 12, 'end': 12, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_2,12,2,True,2.0,False,"{'status': 'finished', 'origin': 'EdgeServer_5', 'target': 'EdgeServer_2', 'start': 12, 'end': 12, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
Service_3,12,3,True,1.0,False,"{'status': 'finished', 'origin': 'None', 'target': 'EdgeServer_1', 'start': 1, 'end': 12, 'waiting': 0, 'pulling': 11, 'migr_state': 0}"
Service_4,12,4,True,3.0,False,"{'status': 'finished', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': 12, 'waiting': 0, 'pulling': 11, 'migr_state': 0}"
Service_5,12,5,True,3.0,False,"{'status': 'finished', 'origin': 'None', 'target': 'EdgeServer_3', 'start': 1, 'end': 12, 'waiting': 1, 'pulling': 10, 'migr_state': 0}"
Service_6,12,6,True,6.0,False,"{'status': 'finished', 'origin': 'EdgeServer_4', 'target': 'EdgeServer_6', 'start': 12, 'end': 12, 'waiting': 0, 'pulling': 0, 'migr_state': 0}"
