Object,Time Step,Instance ID,Coordinates,Available,CPU,RAM,Disk,CPU Demand,RAM Demand,Disk Demand,Ongoing Migrations,Services,Registries,Layers,Images,Download Queue,Waiting Queue,Max. Concurrent Layer Downloads,Power Consumption,rfc,rf_cpu,rf_memory
EdgeServer_5,9,5,"[7, 1]",True,12,16384,131072,11,11264,1017,16,"[4, 6]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,188.59166666666667,2,16,24576
EdgeServer_6,9,6,"[6, 2]",True,12,16384,131072,12,12288,80,2,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],3,200.0,2,16,24576
EdgeServer_7,9,7,"[4, 100]",True,9999,9999999,99999999,186,190464,82,35,[1],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],30,214.88148814881487,0,0,0
EdgeServer_1,10,1,"[0, 0]",True,8,16384,131072,4,4096,2,1,[],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,215.498,0,0,0
EdgeServer_2,10,2,"[0, 2]",True,8,16384,131072,0,0,0,0,[],[],[],[],[],[],3,165.99599999999998,0,0,0
EdgeServer_3,10,3,"[6, 0]",True,8,8192,131072,8,8192,55,5,[1],[],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",['alpine'],[],[],3,218.0,1,6,6144
EdgeServer_4,10,4,"[1, 3]",True,8,8192,131072,4,4096,2,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,142.4957,0,0,0
EdgeServer_5,10,5,"[7, 1]",True,12,16384,131072,11,11264,1017,18,"[4, 6]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,188.59166666666667,2,18,26624
EdgeServer_6,10,6,"[6, 2]",True,12,16384,131072,12,12288,80,2,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],3,200.0,1,8,12288
EdgeServer_7,10,7,"[4, 100]",True,9999,9999999,99999999,210,215040,82,39,[2],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],30,216.8016801680168,0,0,0
EdgeServer_1,11,1,"[0, 0]",True,8,16384,131072,8,8192,2,1,[2],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,265.0,0,0,0
EdgeServer_2,11,2,"[0, 2]",True,8,16384,131072,0,0,0,0,[],[],[],[],[],[],3,165.99599999999998,0,0,0
EdgeServer_3,11,3,"[6, 0]",True,8,8192,131072,6,6144,55,5,[],[],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",['alpine'],[],[],3,180.24785,2,10,10240
EdgeServer_4,11,4,"[1, 3]",True,8,8192,131072,4,4096,2,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,142.4957,0,0,0
EdgeServer_5,11,5,"[7, 1]",True,12,16384,131072,11,11264,1017,20,"[4, 6]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,188.59166666666667,2,16,24576
EdgeServer_6,11,6,"[6, 2]",True,12,16384,131072,12,12288,80,2,[],[],['/bin/sh -c set -x     && addgr'],[],"['ADD file:966d3669b40f5fbaecee1', 'ADD file:b83df51ab7caf8a4dc35f']",[],3,200.0,2,16,24576
EdgeServer_7,11,7,"[4, 100]",True,9999,9999999,99999999,230,235520,82,43,[1],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],30,218.4018401840184,0,0,0
EdgeServer_1,12,1,"[0, 0]",True,8,16384,131072,4,4096,2,1,[],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,215.498,0,0,0
EdgeServer_2,12,2,"[0, 2]",True,8,16384,131072,0,0,0,0,[],[],[],[],[],[],3,165.99599999999998,0,0,0
EdgeServer_3,12,3,"[6, 0]",True,8,8192,131072,8,8192,55,5,[1],[],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",['alpine'],[],[],3,218.0,1,6,6144
EdgeServer_4,12,4,"[1, 3]",True,8,8192,131072,4,4096,2,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,142.4957,0,0,0
EdgeServer_5,12,5,"[7, 1]",True,12,16384,131072,11,11264,1017,22,"[4, 6]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,188.59166666666667,2,18,26624
EdgeServer_6,12,6,"[6, 2]",True,12,16384,131072,12,12288,80,2,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],['ADD file:966d3669b40f5fbaecee1'],[],3,200.0,1,8,12288
EdgeServer_7,12,7,"[4, 100]",True,9999,9999999,99999999,254,260096,82,47,[2],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],30,220.32203220322032,0,0,0
EdgeServer_1,13,1,"[0, 0]",True,8,16384,131072,8,8192,2,1,[2],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,265.0,0,0,0
EdgeServer_2,13,2,"[0, 2]",True,8,16384,131072,0,0,0,0,[],[],[],[],[],[],3,165.99599999999998,0,0,0
EdgeServer_3,13,3,"[6, 0]",True,8,8192,131072,6,6144,55,5,[],[],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",['alpine'],[],[],3,180.24785,2,10,10240
EdgeServer_4,13,4,"[1, 3]",True,8,8192,131072,4,4096,2,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,142.4957,0,0,0
EdgeServer_5,13,5,"[7, 1]",True,12,16384,131072,11,11264,1017,24,"[4, 6]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,188.59166666666667,2,16,24576
EdgeServer_6,13,6,"[6, 2]",True,12,16384,131072,12,12288,80,2,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,200.0,2,16,24576
EdgeServer_7,13,7,"[4, 100]",True,9999,9999999,99999999,274,280576,82,51,[1],[],"['ADD file:5d673d25da3a14ce1f6cf', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",['alpine'],[],[],30,221.92219221922193,0,0,0
EdgeServer_1,14,1,"[0, 0]",True,8,16384,131072,4,4096,2,1,[],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,215.498,0,0,0
EdgeServer_2,14,2,"[0, 2]",True,8,16384,131072,0,0,0,0,[],[],[],[],[],[],3,165.99599999999998,0,0,0
EdgeServer_3,14,3,"[6, 0]",True,8,8192,131072,8,8192,55,5,[1],[],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",['alpine'],[],[],3,218.0,1,6,6144
EdgeServer_4,14,4,"[1, 3]",True,8,8192,131072,4,4096,2,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,142.4957,0,0,0
EdgeServer_5,14,5,"[7, 1]",True,12,16384,131072,1,1024,1017,24,[],[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,74.50833333333334,2,18,26624
EdgeServer_6,14,6,"[6, 2]",True,12,16384,131072,12,12288,80,2,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,200.0,1,8,12288
EdgeServer_7,14,7,"[4, 100]",True,9999,9999999,99999999,298,305152,82,51,"[2, 3, 4, 5, 6]",[],"['ADD file:5d673d25da3a14ce1f6cf', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']","['alpine', 'nginx', 'ubuntu']",[],[],30,223.84238423842385,0,0,0
